symbol,launch_date,entry_time,exit_time,entry_price,target_price,stop_loss_price,exit_price,position_size,profit_usd,profit_pct,exit_reason,capital_before,capital_after,duration_minutes
BIOUSDT,2025-01-03 17:30:00,2025-01-03 12:16:00,2025-01-03 12:59:00,0.7526,0.90312,0.67734,0.90312,2970.12766,447.063615,20.0,Target Hit,2235.318077,2682.381693,43
COOKIEUSDT,2025-01-07 16:30:00,2025-01-07 11:31:00,2025-01-07 15:29:00,0.639,0.7668,0.5751,0.6572,4197.780426,76.399604,2.8482,4h Timeout,2682.381693,2758.781296,238
ALCHUSDT,2025-01-07 16:30:00,2025-01-07 11:46:00,2025-01-07 15:44:00,0.19607,0.235284,0.176463,0.20094,14070.389638,68.522798,2.483807,4h Timeout,2758.781296,2827.304094,238
SWARMSUSDT,2025-01-07 17:30:00,2025-01-07 12:16:00,2025-01-07 12:54:00,0.5009,0.60108,0.45081,0.45081,5644.448181,-282.730409,-10.0,Stop Loss,2827.304094,2544.573684,38
SONICUSDT,2025-01-08 12:30:00,2025-01-08 07:02:00,2025-01-08 11:00:00,0.9642,1.15704,0.86778,0.9314,2639.051737,-86.560897,-3.401784,4h Timeout,2544.573684,2458.012787,238
DUSDT,2025-01-09 15:30:00,2025-01-09 10:01:00,2025-01-09 13:59:00,0.18554,0.222648,0.166986,0.17207,13247.886103,-178.449026,-7.25989,4h Timeout,2458.012787,2279.563762,238
PROMUSDT,2025-01-15 17:30:00,2025-01-15 12:31:00,2025-01-15 14:38:00,8.856,10.6272,7.9704,7.9704,257.403315,-227.956376,-10.0,Stop Loss,2279.563762,2051.607386,127
SUSDT,2025-01-16 15:30:00,2025-01-16 10:01:00,2025-01-16 13:59:00,0.7892,0.94704,0.71028,0.7912,2599.603884,5.199208,0.253421,4h Timeout,2051.607386,2056.806593,238
SOLVUSDT,2025-01-17 17:30:00,2025-01-17 12:16:00,2025-01-17 14:38:00,0.1482,0.17784,0.13338,0.13338,13878.586999,-205.680659,-10.0,Stop Loss,2056.806593,1851.125934,142
AVAAIUSDT,2025-01-17 18:30:00,2025-01-17 13:16:00,2025-01-17 15:29:00,0.22844,0.274128,0.205596,0.205596,8103.335379,-185.112593,-10.0,Stop Loss,1851.125934,1666.013341,133
ARCUSDT,2025-01-17 18:30:00,2025-01-17 13:01:00,2025-01-17 16:59:00,0.33894,0.406728,0.305046,0.35055,4915.363606,57.067371,3.425385,4h Timeout,1666.013341,1723.080712,238
TRUMPUSDT,2025-01-18 18:30:00,2025-01-18 13:01:00,2025-01-18 13:08:00,20.858,25.0296,18.7722,18.7722,82.610064,-172.308071,-10.0,Stop Loss,1723.080712,1550.772641,7
MELANIAUSDT,2025-01-20 14:30:00,2025-01-20 09:31:00,2025-01-20 12:28:00,10.319,12.3828,9.2871,9.2871,150.283229,-155.077264,-10.0,Stop Loss,1550.772641,1395.695377,177
VTHOUSDT,2025-01-22 14:30:00,2025-01-22 09:31:00,2025-01-22 12:42:00,0.008033,0.00964,0.00723,0.00723,173745.223047,-139.569538,-10.0,Stop Loss,1395.695377,1256.125839,191
ANIMEUSDT,2025-01-23 22:30:00,2025-01-23 17:01:00,2025-01-23 20:59:00,0.0884,0.10608,0.07956,0.0854,14209.568315,-42.628705,-3.393665,4h Timeout,1256.125839,1213.497134,238
VINEUSDT,2025-01-24 15:30:00,2025-01-24 10:01:00,2025-01-24 13:59:00,0.19512,0.234144,0.175608,0.19266,6219.235005,-15.299318,-1.260763,4h Timeout,1213.497134,1198.197816,238
PIPPINUSDT,2025-01-24 15:30:00,2025-01-24 10:16:00,2025-01-24 11:05:00,0.13853,0.166236,0.124677,0.124677,8649.374258,-119.819782,-10.0,Stop Loss,1198.197816,1078.378034,49
VVVUSDT,2025-01-29 13:30:00,2025-01-29 08:16:00,2025-01-29 08:57:00,10.722,12.8664,9.6498,9.6498,100.576202,-107.837803,-10.0,Stop Loss,1078.378034,970.540231,41
BERAUSDT,2025-02-06 20:30:00,2025-02-06 15:01:00,2025-02-06 15:11:00,10.405,12.486,9.3645,9.3645,93.276332,-97.054023,-10.0,Stop Loss,970.540231,873.486208,10
TSTUSDT,2025-02-09 18:30:00,2025-02-09 13:01:00,2025-02-09 13:08:00,0.352,0.4224,0.3168,0.3168,2481.494909,-87.348621,-10.0,Stop Loss,873.486208,786.137587,7
LAYERUSDT,2025-02-11 20:30:00,2025-02-11 15:46:00,2025-02-11 16:28:00,0.7667,0.92004,0.69003,0.69003,1025.352272,-78.613759,-10.0,Stop Loss,786.137587,707.523828,42
HEIUSDT,2025-02-13 14:30:00,2025-02-13 09:01:00,2025-02-13 09:31:00,0.9735,1.1682,0.87615,1.1682,726.783594,141.504766,20.0,Target Hit,707.523828,849.028594,30
B3USDT,2025-02-13 16:30:00,2025-02-13 11:31:00,2025-02-13 15:29:00,0.01336,0.016032,0.012024,0.01292,63550.044465,-27.96202,-3.293413,4h Timeout,849.028594,821.066574,238
IPUSDT,2025-02-13 22:30:00,2025-02-13 17:01:00,2025-02-13 20:59:00,1.75791,2.109492,1.582119,1.7896,467.069744,14.80144,1.802709,4h Timeout,821.066574,835.868015,238
GPSUSDT,2025-02-17 22:30:00,2025-02-17 17:01:00,2025-02-17 18:22:00,0.121,0.1452,0.1089,0.1089,6908.000121,-83.586801,-10.0,Stop Loss,835.868015,752.281213,81
SHELLUSDT,2025-02-17 22:30:00,2025-02-17 17:16:00,2025-02-17 21:14:00,0.4353,0.52236,0.39177,0.4301,1728.190244,-8.986589,-1.194578,4h Timeout,752.281213,743.294624,238
KAITOUSDT,2025-02-20 18:30:00,2025-02-20 13:01:00,2025-02-20 13:04:00,1.174,1.4088,1.0566,1.4088,633.130003,148.658925,20.0,Target Hit,743.294624,891.953549,3
IPUSDC,2025-03-05 15:30:00,2025-03-05 10:20:00,2025-03-05 14:18:00,5.67849,6.814188,5.110641,5.37227,157.075833,-48.099762,-5.392631,4h Timeout,891.953549,843.853787,238
KAITOUSDC,2025-03-05 15:30:00,2025-03-05 10:10:00,2025-03-05 14:08:00,1.8558,2.22696,1.67022,1.8567,454.7116,0.40924,0.048497,4h Timeout,843.853787,844.263028,238
ADAUSDC,2025-03-06 15:30:00,2025-03-06 10:18:00,2025-03-06 14:16:00,0.9549,1.14588,0.85941,0.9273,884.137635,-24.402199,-2.890355,4h Timeout,844.263028,819.860829,238
TRUMPUSDC,2025-03-06 15:30:00,2025-03-06 10:02:00,2025-03-06 14:00:00,13.326,15.9912,11.9934,13.324,61.5234,-0.123047,-0.015008,4h Timeout,819.860829,819.737782,238
REDUSDT,2025-03-06 21:30:00,2025-03-06 16:01:00,2025-03-06 16:36:00,0.8584,1.03008,0.77256,0.77256,954.960137,-81.973778,-10.0,Stop Loss,819.737782,737.764004,35
PNUTUSDC,2025-03-07 15:30:00,2025-03-07 10:03:00,2025-03-07 14:01:00,0.19231,0.230772,0.173079,0.18852,3836.326784,-14.539679,-1.970776,4h Timeout,737.764004,723.224325,238
HBARUSDC,2025-03-07 15:30:00,2025-03-07 10:18:00,2025-03-07 14:16:00,0.2537,0.30444,0.22833,0.2547,2850.70684,2.850707,0.394166,4h Timeout,723.224325,726.075032,238
VICUSDT,2025-03-12 22:30:00,2025-03-12 17:01:00,2025-03-12 17:16:00,0.342,0.4104,0.3078,0.4104,2123.02641,145.215006,20.0,Target Hit,726.075032,871.290039,15
EPICUSDT,2025-03-13 13:30:00,2025-03-13 08:01:00,2025-03-13 08:18:00,1.6697,2.00364,1.50273,1.50273,521.824303,-87.129004,-10.0,Stop Loss,871.290039,784.161035,17
BMTUSDT,2025-03-17 18:30:00,2025-03-17 13:31:00,2025-03-17 14:07:00,0.1219,0.14628,0.10971,0.14628,6432.82227,156.832207,20.0,Target Hit,784.161035,940.993242,36
MUBARAKUSDT,2025-03-17 18:30:00,2025-03-17 13:46:00,2025-03-17 14:17:00,0.0978,0.11736,0.08802,0.11736,9621.607787,188.198648,20.0,Target Hit,940.993242,1129.19189,31
FORMUSDT,2025-03-19 13:30:00,2025-03-19 08:01:00,2025-03-19 08:01:00,1.6338,1.96056,1.47042,1.47042,691.144504,-112.919189,-10.0,Stop Loss (Same Candle),1129.19189,1016.272701,0
BIDUSDT,2025-03-20 14:30:00,2025-03-20 09:31:00,2025-03-20 13:29:00,0.09408,0.112896,0.084672,0.09355,10802.218335,-5.725176,-0.56335,4h Timeout,1016.272701,1010.547525,238
TUTUSDT,2025-03-20 14:30:00,2025-03-20 09:01:00,2025-03-20 12:59:00,0.04323,0.051876,0.038907,0.04668,23376.070442,80.647443,7.980569,4h Timeout,1010.547525,1091.194968,238
BROCCOLI714USDT,2025-03-21 14:30:00,2025-03-21 09:01:00,2025-03-21 11:42:00,0.04461,0.053532,0.040149,0.040149,24460.770416,-109.119497,-10.0,Stop Loss,1091.194968,982.075471,161
BROCCOLIF3BUSDT,2025-03-21 14:30:00,2025-03-21 09:16:00,2025-03-21 13:14:00,0.019016,0.022819,0.017114,0.018512,51644.692439,-26.028925,-2.6504,4h Timeout,982.075471,956.046546,238
BRUSDT,2025-03-21 17:30:00,2025-03-21 12:46:00,2025-03-21 16:44:00,0.1684,0.20208,0.15156,0.164,5677.236024,-24.979839,-2.612827,4h Timeout,956.046546,931.066708,238
PLUMEUSDT,2025-03-21 18:30:00,2025-03-21 13:01:00,2025-03-21 16:59:00,0.2006,0.24072,0.18054,0.1979,4641.409312,-12.531805,-1.345962,4h Timeout,931.066708,918.534903,238
SIRENUSDT,2025-03-22 14:30:00,2025-03-22 09:01:00,2025-03-22 09:24:00,0.08826,0.105912,0.079434,0.079434,10407.14823,-91.85349,-10.0,Stop Loss,918.534903,826.681413,23
BANANAS31USDT,2025-03-22 14:30:00,2025-03-22 09:16:00,2025-03-22 09:26:00,0.004802,0.005762,0.004322,0.005762,172153.563622,165.336283,20.0,Target Hit,826.681413,992.017695,10
NILUSDT,2025-03-24 18:30:00,2025-03-24 13:01:00,2025-03-24 13:39:00,0.8481,1.01772,0.76329,0.76329,1169.694252,-99.20177,-10.0,Stop Loss,992.017695,892.815926,38
PARTIUSDT,2025-03-25 18:30:00,2025-03-25 13:01:00,2025-03-25 13:01:00,0.2715,0.3258,0.24435,0.3258,3288.456448,178.563185,20.0,Target Hit (Same Candle),892.815926,1071.379111,0
JELLYJELLYUSDT,2025-03-26 21:30:00,2025-03-26 16:01:00,2025-03-26 17:28:00,0.0255,0.0306,0.02295,0.02295,42014.867083,-107.137911,-10.0,Stop Loss,1071.379111,964.2412,87
MAVIAUSDT,2025-03-26 22:30:00,2025-03-26 17:01:00,2025-03-26 18:33:00,0.4323,0.51876,0.38907,0.51876,2230.490862,192.84824,20.0,Target Hit,964.2412,1157.089439,92
PAXGUSDT,2025-03-27 15:30:00,2025-03-27 10:31:00,2025-03-27 14:29:00,3055.39,3666.468,2749.851,3055.71,0.378704,0.121185,0.010473,4h Timeout,1157.089439,1157.210625,238
WALUSDT,2025-03-27 20:30:00,2025-03-27 15:31:00,2025-03-27 19:29:00,0.4791,0.57492,0.43119,0.5463,2415.384314,162.313826,14.026299,4h Timeout,1157.210625,1319.524451,238
ETHUSDT_250926,2025-03-28 13:30:00,2025-03-28 08:07:00,2025-03-28 12:05:00,1969.55,2363.46,1772.595,1941.91,0.669962,-18.517761,-1.403366,4h Timeout,1319.524451,1301.00669,238
BTCUSDT_250926,2025-03-28 13:30:00,2025-03-28 08:06:00,2025-03-28 12:04:00,88540.0,106248.0,79686.0,87661.5,0.014694,-12.908678,-0.992207,4h Timeout,1301.00669,1288.098012,238
FUNUSDT,2025-03-31 13:30:00,2025-03-31 08:31:00,2025-03-31 10:22:00,0.005141,0.006169,0.004627,0.004627,250553.980088,-128.809801,-10.0,Stop Loss,1288.098012,1159.28821,111
MLNUSDT,2025-03-31 13:30:00,2025-03-31 08:46:00,2025-03-31 09:35:00,12.31,14.772,11.079,14.772,94.174509,231.857642,20.0,Target Hit,1159.28821,1391.145853,49
GUNUSDT,2025-03-31 18:30:00,2025-03-31 13:01:00,2025-03-31 14:02:00,0.0949,0.11388,0.08541,0.11388,14659.071155,278.229171,20.0,Target Hit,1391.145853,1669.375023,61
ATHUSDT,2025-04-02 20:30:00,2025-04-02 15:46:00,2025-04-02 19:44:00,0.03165,0.03798,0.028485,0.03,52744.866448,-87.02903,-5.21327,4h Timeout,1669.375023,1582.345993,238
BABYUSDT,2025-04-05 18:30:00,2025-04-05 13:31:00,2025-04-05 16:11:00,0.06588,0.079056,0.059292,0.059292,24018.609494,-158.234599,-10.0,Stop Loss,1582.345993,1424.111394,160
FORTHUSDT,2025-04-08 13:30:00,2025-04-08 08:31:00,2025-04-08 12:29:00,2.529,3.0348,2.2761,2.596,563.112453,37.728534,2.649268,4h Timeout,1424.111394,1461.839928,238
PROMPTUSDT,2025-04-11 11:30:00,2025-04-11 06:31:00,2025-04-11 10:29:00,0.1815,0.2178,0.16335,0.1857,8054.214482,33.827701,2.31405,4h Timeout,1461.839928,1495.667629,238
XCNUSDT,2025-04-11 20:30:00,2025-04-11 15:31:00,2025-04-11 19:29:00,0.02396,0.028752,0.021564,0.02605,62423.52376,130.465165,8.722871,4h Timeout,1495.667629,1626.132794,238
STOUSDT,2025-04-12 19:30:00,2025-04-12 14:46:00,2025-04-12 14:54:00,0.08856,0.106272,0.079704,0.106272,18361.933084,325.226559,20.0,Target Hit,1626.132794,1951.359353,8
FHEUSDT,2025-04-12 20:30:00,2025-04-12 15:01:00,2025-04-12 15:42:00,0.07706,0.092472,0.069354,0.092472,25322.597362,390.271871,20.0,Target Hit,1951.359353,2341.631223,41
KERNELUSDT,2025-04-14 17:30:00,2025-04-14 12:01:00,2025-04-14 12:20:00,0.3318,0.39816,0.29862,0.39816,7057.357514,468.326245,20.0,Target Hit,2341.631223,2809.957468,19
WCTUSDT,2025-04-15 16:30:00,2025-04-15 11:01:00,2025-04-15 11:32:00,0.3694,0.44328,0.33246,0.33246,7606.815019,-280.995747,-10.0,Stop Loss,2809.957468,2528.961721,31
INITUSDT,2025-04-16 11:30:00,2025-04-16 06:31:00,2025-04-16 08:45:00,0.6328,0.75936,0.56952,0.75936,3996.462897,505.792344,20.0,Target Hit,2528.961721,3034.754065,134
AERGOUSDT,2025-04-16 16:30:00,2025-04-16 11:01:00,2025-04-16 11:02:00,0.35261,0.423132,0.317349,0.423132,8606.545661,606.950813,20.0,Target Hit,3034.754065,3641.704878,1
BANKUSDT,2025-04-18 23:30:00,2025-04-18 18:31:00,2025-04-18 18:38:00,0.048235,0.057882,0.043412,0.057882,75499.220036,728.340976,20.0,Target Hit,3641.704878,4370.045854,7
EPTUSDT,2025-04-21 18:30:00,2025-04-21 13:01:00,2025-04-21 13:10:00,0.01765,0.02118,0.015885,0.015885,247594.665956,-437.004585,-10.0,Stop Loss,4370.045854,3933.041269,9
DEEPUSDT,2025-04-22 13:30:00,2025-04-22 08:31:00,2025-04-22 12:05:00,0.12471,0.149652,0.112239,0.112239,31537.497143,-393.304127,-10.0,Stop Loss,3933.041269,3539.737142,214
HYPERUSDT,2025-04-22 18:30:00,2025-04-22 13:01:00,2025-04-22 16:59:00,0.2456,0.29472,0.22104,0.2552,14412.610512,138.361061,3.908795,4h Timeout,3539.737142,3678.098203,238
FISUSDT,2025-04-25 12:30:00,2025-04-25 07:31:00,2025-04-25 11:29:00,0.20079,0.240948,0.180711,0.21107,18318.134383,188.310421,5.119777,4h Timeout,3678.098203,3866.408624,238
JSTUSDT,2025-04-28 14:30:00,2025-04-28 09:31:00,2025-04-28 13:29:00,0.039776,0.047731,0.035798,0.039284,97204.561148,-47.824644,-1.236927,4h Timeout,3866.408624,3818.58398,238
SIGNUSDT,2025-04-28 16:30:00,2025-04-28 11:01:00,2025-04-28 14:59:00,0.0742,0.08904,0.06678,0.07693,51463.395959,140.495071,3.679245,4h Timeout,3818.58398,3959.079051,238
PUNDIXUSDT,2025-04-30 15:30:00,2025-04-30 10:01:00,2025-04-30 13:15:00,0.555,0.666,0.4995,0.4995,7133.475768,-395.907905,-10.0,Stop Loss,3959.079051,3563.171146,194
CTKUSDT,2025-04-30 15:30:00,2025-04-30 10:16:00,2025-04-30 14:14:00,0.4698,0.56376,0.42282,0.4532,7584.442627,-125.901748,-3.533418,4h Timeout,3563.171146,3437.269398,238
AIOTUSDT,2025-04-30 17:30:00,2025-04-30 12:31:00,2025-04-30 12:43:00,0.22979,0.275748,0.206811,0.275748,14958.307143,687.45388,20.0,Target Hit,3437.269398,4124.723278,12
HAEDALUSDT,2025-05-01 08:30:00,2025-05-01 03:16:00,2025-05-01 06:13:00,0.108356,0.130027,0.09752,0.130027,38066.404058,824.944656,20.0,Target Hit,4124.723278,4949.667934,177
DOLOUSDT,2025-05-01 08:30:00,2025-05-01 03:01:00,2025-05-01 06:59:00,0.055146,0.066175,0.049631,0.061644,89755.70184,583.232551,11.783266,4h Timeout,4949.667934,5532.900484,238
SXTUSDT,2025-05-02 13:30:00,2025-05-02 08:31:00,2025-05-02 08:31:00,0.53763,0.645156,0.483867,0.645156,10291.279289,1106.580097,20.0,Target Hit (Same Candle),5532.900484,6639.480581,0
ASRUSDT,2025-05-06 14:30:00,2025-05-06 09:31:00,2025-05-06 10:48:00,2.225,2.67,2.0025,2.0025,2984.036216,-663.948058,-10.0,Stop Loss,6639.480581,5975.532523,77
ALPINEUSDT,2025-05-06 14:30:00,2025-05-06 09:46:00,2025-05-06 10:21:00,1.2006,1.44072,1.08054,1.08054,4977.121875,-597.553252,-10.0,Stop Loss,5975.532523,5377.979271,35
MILKUSDT,2025-05-06 18:30:00,2025-05-06 13:46:00,2025-05-06 17:44:00,0.12477,0.149724,0.112293,0.12451,43103.14395,-11.206817,-0.208383,4h Timeout,5377.979271,5366.772453,238
B2USDT,2025-05-06 18:30:00,2025-05-06 13:31:00,2025-05-06 17:29:00,0.6779,0.81348,0.61011,0.6484,7916.761253,-233.544457,-4.351674,4h Timeout,5366.772453,5133.227996,238
SYRUPUSDT,2025-05-07 13:30:00,2025-05-07 08:31:00,2025-05-07 12:23:00,0.23522,0.282264,0.211698,0.211698,21823.093259,-513.3228,-10.0,Stop Loss,5133.227996,4619.905197,232
OBOLUSDT,2025-05-07 15:30:00,2025-05-07 10:31:00,2025-05-07 10:58:00,0.41434,0.497208,0.372906,0.372906,11150.034263,-461.99052,-10.0,Stop Loss,4619.905197,4157.914677,27
DOODUSDT,2025-05-09 18:30:00,2025-05-09 13:31:00,2025-05-09 13:43:00,0.008187,0.009824,0.007368,0.007368,507874.12537,-415.791468,-10.0,Stop Loss,4157.914677,3742.123209,12
OGUSDT,2025-05-12 14:30:00,2025-05-12 09:01:00,2025-05-12 12:59:00,5.584,6.7008,5.0256,5.606,670.151005,14.743322,0.393983,4h Timeout,3742.123209,3756.866531,238
ZKJUSDT,2025-05-13 14:30:00,2025-05-13 09:31:00,2025-05-13 13:29:00,2.136,2.5632,1.9224,2.13,1758.832646,-10.552996,-0.280899,4h Timeout,3756.866531,3746.313536,238
SKYAIUSDT,2025-05-13 14:30:00,2025-05-13 09:46:00,2025-05-13 13:44:00,0.05771,0.069252,0.051939,0.06204,64916.19365,281.087119,7.503032,4h Timeout,3746.313536,4027.400654,238
NXPCUSDT,2025-05-15 11:30:00,2025-05-15 06:31:00,2025-05-15 06:36:00,2.45001,2.940012,2.205009,2.940012,1643.830292,805.480131,20.0,Target Hit,4027.400654,4832.880785,5
CVCUSDT,2025-05-16 13:30:00,2025-05-16 08:31:00,2025-05-16 12:29:00,0.132,0.1584,0.1188,0.1316,36612.733218,-14.645093,-0.30303,4h Timeout,4832.880785,4818.235692,238
AGTUSDT,2025-05-20 15:30:00,2025-05-20 10:31:00,2025-05-20 14:29:00,0.030619,0.036743,0.027557,0.032191,157360.974935,247.371453,5.134067,4h Timeout,4818.235692,5065.607144,238
AWEUSDT,2025-05-21 13:30:00,2025-05-21 08:01:00,2025-05-21 11:59:00,0.067063,0.080476,0.060357,0.068003,75535.051282,71.002948,1.401667,4h Timeout,5065.607144,5136.610092,238
BUSDT,2025-05-22 21:30:00,2025-05-22 16:31:00,2025-05-22 16:53:00,0.24311,0.291732,0.218799,0.291732,21128.748683,1027.322018,20.0,Target Hit,5136.610092,6163.932111,22
SOONUSDT,2025-05-23 13:30:00,2025-05-23 08:31:00,2025-05-23 12:29:00,0.53875,0.6465,0.484875,0.5731,11441.173292,393.004303,6.37587,4h Timeout,6163.932111,6556.936413,238
HUMAUSDT,2025-05-26 18:30:00,2025-05-26 13:01:00,2025-05-26 13:07:00,0.086779,0.104135,0.078101,0.078101,75559.022498,-655.693641,-10.0,Stop Loss,6556.936413,5901.242772,6
AUSDT,2025-05-28 13:30:00,2025-05-28 08:02:00,2025-05-28 12:00:00,0.74956,0.899472,0.674604,0.75857,7872.942489,70.935212,1.202039,4h Timeout,5901.242772,5972.177984,238
SOPHUSDT,2025-05-28 18:30:00,2025-05-28 13:01:00,2025-05-28 13:02:00,0.070881,0.085057,0.063793,0.063793,84256.401347,-597.217798,-10.0,Stop Loss,5972.177984,5374.960185,1
MERLUSDT,2025-05-29 13:30:00,2025-05-29 08:31:00,2025-05-29 08:50:00,0.1524,0.18288,0.13716,0.13716,35268.767621,-537.496019,-10.0,Stop Loss,5374.960185,4837.464167,19
HYPEUSDT,2025-05-30 15:30:00,2025-05-30 10:31:00,2025-05-30 14:29:00,33.363,40.0356,30.0267,31.853,144.99488,-218.942268,-4.525972,4h Timeout,4837.464167,4618.521899,238
BDXNUSDT,2025-06-03 15:30:00,2025-06-03 10:31:00,2025-06-03 10:35:00,0.09141,0.109692,0.082269,0.082269,50525.346229,-461.85219,-10.0,Stop Loss,4618.521899,4156.669709,4
PUFFERUSDT,2025-06-04 13:30:00,2025-06-04 08:31:00,2025-06-04 12:29:00,0.22884,0.274608,0.205956,0.21811,18164.087174,-194.900655,-4.688866,4h Timeout,4156.669709,3961.769054,238
PORT3USDT,2025-06-04 13:30:00,2025-06-04 08:46:00,2025-06-04 12:44:00,0.04812,0.057744,0.043308,0.0521,82331.027713,327.67749,8.270989,4h Timeout,3961.769054,4289.446544,238
1000000BOBUSDT,2025-06-05 13:30:00,2025-06-05 08:31:00,2025-06-05 08:43:00,0.09498,0.113976,0.085482,0.113976,45161.576583,857.889309,20.0,Target Hit,4289.446544,5147.335853,12
LAUSDT,2025-06-05 14:30:00,2025-06-05 09:01:00,2025-06-05 10:22:00,1.024,1.2288,0.9216,1.2288,5026.695169,1029.467171,20.0,Target Hit,5147.335853,6176.803023,81
SKATEUSDT,2025-06-09 15:30:00,2025-06-09 10:31:00,2025-06-09 10:52:00,0.07524,0.090288,0.067716,0.067716,82094.670695,-617.680302,-10.0,Stop Loss,6176.803023,5559.122721,21
HOMEUSDT,2025-06-10 16:30:00,2025-06-10 11:31:00,2025-06-10 11:35:00,0.026116,0.031339,0.023504,0.023504,212862.717139,-555.912272,-10.0,Stop Loss,5559.122721,5003.210449,4
RESOLVUSDT,2025-06-10 18:30:00,2025-06-10 13:31:00,2025-06-10 14:04:00,0.19038,0.228456,0.171342,0.228456,26280.12632,1000.64209,20.0,Target Hit,5003.210449,6003.852538,33
TAIKOUSDT,2025-06-11 17:30:00,2025-06-11 12:31:00,2025-06-11 16:29:00,0.5584,0.67008,0.50256,0.5679,10751.884918,102.142907,1.701289,4h Timeout,6003.852538,6105.995445,238
SQDUSDT,2025-06-11 17:30:00,2025-06-11 12:46:00,2025-06-11 16:44:00,0.2548,0.30576,0.22932,0.28284,23963.875374,671.947065,11.00471,4h Timeout,6105.995445,6777.942511,238
PUMPBTCUSDT,2025-06-13 15:30:00,2025-06-13 10:01:00,2025-06-13 10:25:00,0.04767,0.057204,0.042903,0.042903,142184.655143,-677.794251,-10.0,Stop Loss,6777.942511,6100.14826,24
UNIUSDC,2025-06-16 13:30:00,2025-06-16 08:46:00,2025-06-16 12:44:00,7.64,9.168,6.876,7.757,798.448725,93.418501,1.531414,4h Timeout,6100.14826,6193.56676,238
AAVEUSDC,2025-06-16 13:30:00,2025-06-16 08:32:00,2025-06-16 12:30:00,287.58,345.096,258.822,284.52,21.536848,-65.902755,-1.064052,4h Timeout,6193.56676,6127.664005,238
SPKUSDT,2025-06-17 14:30:00,2025-06-17 09:01:00,2025-06-17 09:36:00,0.05858,0.070296,0.052722,0.052722,104603.345944,-612.766401,-10.0,Stop Loss,6127.664005,5514.897605,35
FUSDT,2025-06-18 17:30:00,2025-06-18 12:46:00,2025-06-18 16:44:00,0.009136,0.010963,0.008222,0.009289,603644.659027,92.357633,1.674694,4h Timeout,5514.897605,5607.255238,238
